race_id,race_date,track,distance_f,going,race_class,field_size,horse_id,jockey_id,trainer_id,age,weight_carried,barrier,finish_position,win,place,sp_odds
4229,2023-07-15,Goodwood,14,Good,4,10,482,7,66,4,8.9,4,7,0,0,107.86
4229,2023-07-15,Goodwood,14,Good,4,10,87,36,61,7,8.5,5,4,0,0,9.28
4229,2023-07-15,Goodwood,14,Good,4,10,177,21,19,4,8.8,6,8,0,0,126.88
4229,2023-07-15,Goodwood,14,Good,4,10,395,47,53,4,8.1,7,2,0,1,4.3
4229,2023-07-15,Goodwood,14,Good,4,10,387,51,71,4,9.4,8,3,0,1,7.35
4229,2023-07-15,Goodwood,14,Good,4,10,274,31,78,4,8.6,9,10,0,0,335.88
4229,2023-07-15,Goodwood,14,Good,4,10,623,38,25,5,9.1,10,5,0,0,14.04
4230,2023-07-16,Ascot,16,Good,6,7,489,11,13,8,9.0,1,3,0,1,14.71
4230,2023-07-16,Ascot,16,Good,6,7,722,43,68,5,8.8,2,7,0,0,592.97
4230,2023-07-16,Ascot,16,Good,6,7,513,51,10,5,8.0,3,5,0,0,16.43
4230,2023-07-16,Ascot,16,Good,6,7,362,22,75,4,9.3,4,1,1,1,1.15
4230,2023-07-16,Ascot,16,Good,6,7,744,26,58,4,9.4,5,2,0,1,12.98
4230,2023-07-16,Ascot,16,Good,6,7,393,6,11,7,9.2,6,4,0,0,15.7
4230,2023-07-16,Ascot,16,Good,6,7,201,25,30,6,8.6,7,6,0,0,153.99
4231,2023-07-16,Newmarket,5,Firm,5,12,349,32,55,4,8.9,1,8,0,0,52.6
4231,2023-07-16,Newmarket,5,Firm,5,12,397,40,68,6,8.5,2,9,0,0,103.43
4231,2023-07-16,Newmarket,5,Firm,5,12,716,20,50,8,8.7,3,1,1,1,1.51
4231,2023-07-16,Newmarket,5,Firm,5,12,81,45,38,8,8.4,4,10,0,0,180.56
4231,2023-07-16,Newmarket,5,Firm,5,12,706,31,17,7,8.5,5,7,0,0,48.25
4231,2023-07-16,Newmarket,5,Firm,5,12,113,19,30,8,9.2,6,12,0,0,697.34
4231,2023-07-16,Newmarket,5,Firm,5,12,469,42,65,6,9.8,7,4,0,0,14.04
4231,2023-07-16,Newmarket,5,Firm,5,12,83,58,59,8,9.3,8,6,0,0,42.23
4231,2023-07-16,Newmarket,5,Firm,5,12,501,30,35,4,9.3,9,3,0,1,10.99
4231,2023-07-16,Newmarket,5,Firm,5,12,197,21,53,4,9.8,10,11,0,0,254.98
4231,2023-07-16,Newmarket,5,Firm,5,12,634,43,23,6,8.7,11,5,0,0,33.92
4231,2023-07-16,Newmarket,5,Firm,5,12,618,60,10,4,10.0,12,2,0,1,4.72
4232,2023-07-16,Sandown,20,Good,6,7,477,47,36,4,8.6,1,2,0,1,10.05
4232,2023-07-16,Sandown,20,Good,6,7,221,6,41,5,9.0,2,1,1,1,1.15
4232,2023-07-16,Sandown,20,Good,6,7,94,19,10,6,8.5,3,4,0,0,19.15
4232,2023-07-16,Sandown,20,Good,6,7,562,21,67,8,9.1,4,3,0,1,11.25
4232,2023-07-16,Sandown,20,Good,6,7,269,37,48,5,9.1,5,5,0,0,32.63
4232,2023-07-16,Sandown,20,Good,6,7,498,59,71,4,8.4,6,7,0,0,310.37
4232,2023-07-16,Sandown,20,Good,6,7,726,54,7,7,8.3,7,6,0,0,254.7
4233,2023-07-16,Sandown,12,Soft,2,10,434,30,8,5,9.9,1,8,0,0,107.22
4233,2023-07-16,Sandown,12,Soft,2,10,718,48,69,5,8.9,2,3,0,1,4.81
4233,2023-07-16,Sandown,12,Soft,2,10,583,38,51,5,9.9,3,9,0,0,622.89
4233,2023-07-16,Sandown,12,Soft,2,10,561,6,4,8,8.4,4,2,0,1,3.99
4233,2023-07-16,Sandown,12,Soft,2,10,607,13,72,8,8.0,5,4,0,0,14.66
4233,2023-07-16,Sandown,12,Soft,2,10,122,54,37,7,9.2,6,6,0,0,17.62
4233,2023-07-16,Sandown,12,Soft,2,10,798,49,22,4,9.4,7,5,0,0,16.81
4233,2023-07-16,Sandown,12,Soft,2,10,545,32,19,8,8.7,8,10,0,0,2086.72
4233,2023-07-16,Sandown,12,Soft,2,10,560,22,24,8,8.6,9,7,0,0,33.7
4233,2023-07-16,Sandown,12,Soft,2,10,417,19,38,7,8.5,10,1,1,1,2.15
4234,2023-07-17,Cheltenham,8,Good to Firm,3,9,527,30,21,4,8.7,1,8,0,0,3578.91
4234,2023-07-17,Cheltenham,8,Good to Firm,3,9,381,46,15,5,9.0,2,6,0,0,1268.06
4234,2023-07-17,Cheltenham,8,Good to Firm,3,9,546,23,46,4,9.7,3,9,0,0,4276.29
4234,2023-07-17,Cheltenham,8,Good to Firm,3,9,121,33,15,4,8.9,4,5,0,0,642.43
4234,2023-07-17,Cheltenham,8,Good to Firm,3,9,639,51,73,7,8.9,5,4,0,0,296.08
4234,2023-07-17,Cheltenham,8,Good to Firm,3,9,85,3,13,7,9.8,6,7,0,0,3120.88
4234,2023-07-17,Cheltenham,8,Good to Firm,3,9,541,53,23,7,9.7,7,1,1,1,1.1
4234,2023-07-17,Cheltenham,8,Good to Firm,3,9,49,9,12,4,9.7,8,2,0,1,231.22
4234,2023-07-17,Cheltenham,8,Good to Firm,3,9,203,55,4,8,8.4,9,3,0,1,250.57
4235,2023-07-17,Goodwood,12,Heavy,4,8,42,25,21,4,9.1,1,1,1,1,1.84
4235,2023-07-17,Goodwood,12,Heavy,4,8,797,12,59,6,10.0,2,7,0,0,47.57
4235,2023-07-17,Goodwood,12,Heavy,4,8,101,10,41,6,9.9,3,3,0,1,5.9
4235,2023-07-17,Goodwood,12,Heavy,4,8,141,37,72,7,8.9,4,2,0,1,5.1
4235,2023-07-17,Goodwood,12,Heavy,4,8,386,18,59,7,9.2,5,6,0,0,17.21
4235,2023-07-17,Goodwood,12,Heavy,4,8,224,35,44,5,9.9,6,5,0,0,14.4
4235,2023-07-17,Goodwood,12,Heavy,4,8,588,33,36,7,9.3,7,8,0,0,90.08
4235,2023-07-17,Goodwood,12,Heavy,4,8,136,40,46,5,10.0,8,4,0,0,12.31
4236,2023-07-17,Doncaster,10,Soft,3,13,66,53,51,4,9.4,1,6,0,0,31.43
4236,2023-07-17,Doncaster,10,Soft,3,13,395,60,53,4,8.7,2,5,0,0,29.85
4236,2023-07-17,Doncaster,10,Soft,3,13,214,23,79,6,9.4,3,9,0,0,74.3
4236,2023-07-17,Doncaster,10,Soft,3,13,49,9,12,4,9.8,4,2,0,1,14.63
4236,2023-07-17,Doncaster,10,Soft,3,13,309,34,53,4,8.7,5,1,1,1,1.22
4236,2023-07-17,Doncaster,10,Soft,3,13,466,7,8,4,9.3,6,3,0,1,17.74
4236,2023-07-17,Doncaster,10,Soft,3,13,109,4,19,8,9.8,7,8,0,0,54.12
4236,2023-07-17,Doncaster,10,Soft,3,13,440,33,11,7,8.8,8,13,0,0,139.92
4236,2023-07-17,Doncaster,10,Soft,3,13,81,50,38,8,9.1,9,10,0,0,92.85
4236,2023-07-17,Doncaster,10,Soft,3,13,158,7,66,4,8.1,10,4,0,0,20.17
4236,2023-07-17,Doncaster,10,Soft,3,13,673,41,27,5,9.7,11,7,0,0,42.14
4236,2023-07-17,Doncaster,10,Soft,3,13,766,22,55,7,8.9,12,12,0,0,117.82
4236,2023-07-17,Doncaster,10,Soft,3,13,402,57,47,7,8.3,13,11,0,0,113.21
4237,2023-07-17,Goodwood,7,Heavy,6,11,696,54,16,4,8.1,1,4,0,0,23.43
4237,2023-07-17,Goodwood,7,Heavy,6,11,132,34,63,5,9.2,2,6,0,0,33.53
4237,2023-07-17,Goodwood,7,Heavy,6,11,140,20,75,4,9.0,3,11,0,0,160.48
4237,2023-07-17,Goodwood,7,Heavy,6,11,701,7,53,7,9.4,4,7,0,0,56.56
4237,2023-07-17,Goodwood,7,Heavy,6,11,70,52,47,7,9.9,5,10,0,0,149.89
4237,2023-07-17,Goodwood,7,Heavy,6,11,674,38,80,7,8.1,6,5,0,0,28.72
4237,2023-07-17,Goodwood,7,Heavy,6,11,4,49,69,5,9.7,7,2,0,1,2.57
4237,2023-07-17,Goodwood,7,Heavy,6,11,139,60,30,8,9.5,8,1,1,1,2.02
4237,2023-07-17,Goodwood,7,Heavy,6,11,532,58,71,7,8.5,9,9,0,0,83.3
4237,2023-07-17,Goodwood,7,Heavy,6,11,158,28,66,4,9.3,10,8,0,0,78.86
4237,2023-07-17,Goodwood,7,Heavy,6,11,486,12,22,5,9.0,11,3,0,1,9.69
4238,2023-07-17,Cheltenham,16,Heavy,1,8,87,18,61,7,10.0,1,1,1,1,2.49
4238,2023-07-17,Cheltenham,16,Heavy,1,8,753,29,76,8,8.7,2,3,0,1,5.45
4238,2023-07-17,Cheltenham,16,Heavy,1,8,780,24,6,7,9.2,3,2,0,1,2.5
4238,2023-07-17,Cheltenham,16,Heavy,1,8,8,25,34,5,8.0,4,4,0,0,10.05
4238,2023-07-17,Cheltenham,16,Heavy,1,8,730,3,54,4,8.9,5,7,0,0,50.68
4238,2023-07-17,Cheltenham,16,Heavy,1,8,649,52,55,5,8.8,6,6,0,0,49.48
4238,2023-07-17,Cheltenham,16,Heavy,1,8,556,28,63,5,9.3,7,8,0,0,704.83
4238,2023-07-17,Cheltenham,16,Heavy,1,8,519,38,17,6,8.5,8,5,0,0,41.45
4239,2023-07-18,Epsom,6,Good to Soft,3,9,508,11,65,6,9.8,1,6,0,0,13.36
4239,2023-07-18,Epsom,6,Good to Soft,3,9,654,19,32,6,9.9,2,7,0,0,22.94
4239,2023-07-18,Epsom,6,Good to Soft,3,9,349,32,55,4,8.9,3,3,0,1,8.32
4239,2023-07-18,Epsom,6,Good to Soft,3,9,425,59,38,4,9.5,4,2,0,1,7.48
4239,2023-07-18,Epsom,6,Good to Soft,3,9,208,13,31,6,8.6,5,1,1,1,1.83
4239,2023-07-18,Epsom,6,Good to Soft,3,9,529,32,26,6,8.8,6,5,0,0,11.6
4239,2023-07-18,Epsom,6,Good to Soft,3,9,181,45,25,4,9.8,7,4,0,0,11.09
4239,2023-07-18,Epsom,6,Good to Soft,3,9,694,25,56,7,8.1,8,8,0,0,25.97
4239,2023-07-18,Epsom,6,Good to Soft,3,9,23,9,13,5,8.8,9,9,0,0,60.29
4240,2023-07-18,Goodwood,5,Heavy,6,12,234,19,44,7,8.9,1,8,0,0,51.66
4240,2023-07-18,Goodwood,5,Heavy,6,12,601,45,47,8,8.9,2,1,1,1,2.82
4240,2023-07-18,Goodwood,5,Heavy,6,12,390,32,25,7,9.6,3,12,0,0,1105.28
4240,2023-07-18,Goodwood,5,Heavy,6,12,454,45,19,8,9.5,4,6,0,0,16.03
4240,2023-07-18,Goodwood,5,Heavy,6,12,56,43,70,5,8.1,5,3,0,1,5.59
4240,2023-07-18,Goodwood,5,Heavy,6,12,2,59,22,6,8.9,6,4,0,0,7.51
4240,2023-07-18,Goodwood,5,Heavy,6,12,409,54,46,6,9.9,7,7,0,0,28.02
4240,2023-07-18,Goodwood,5,Heavy,6,12,82,3,67,6,8.7,8,9,0,0,107.96
4240,2023-07-18,Goodwood,5,Heavy,6,12,97,2,21,8,9.6,9,5,0,0,13.3
4240,2023-07-18,Goodwood,5,Heavy,6,12,80,11,63,4,8.5,10,11,0,0,973.07
4240,2023-07-18,Goodwood,5,Heavy,6,12,668,22,6,7,9.8,11,2,0,1,3.66
4240,2023-07-18,Goodwood,5,Heavy,6,12,45,15,56,4,9.1,12,10,0,0,159.96
4241,2023-07-18,Ascot,20,Good to Soft,5,7,713,5,59,8,8.3,1,6,0,0,174.68
4241,2023-07-18,Ascot,20,Good to Soft,5,7,84,33,69,4,9.5,2,5,0,0,33.87
4241,2023-07-18,Ascot,20,Good to Soft,5,7,461,40,17,6,8.7,3,3,0,1,7.74
4241,2023-07-18,Ascot,20,Good to Soft,5,7,94,19,10,6,9.2,4,4,0,0,19.64
4241,2023-07-18,Ascot,20,Good to Soft,5,7,431,33,13,8,8.2,5,7,0,0,193.27
4241,2023-07-18,Ascot,20,Good to Soft,5,7,552,37,67,7,8.5,6,2,0,1,2.27
4241,2023-07-18,Ascot,20,Good to Soft,5,7,249,3,60,6,9.8,7,1,1,1,2.05
4242,2023-07-18,Sandown,7,Good to Firm,1,9,300,21,54,7,9.3,1,6,0,0,81.94
4242,2023-07-18,Sandown,7,Good to Firm,1,9,274,49,78,4,9.9,2,7,0,0,90.05
4242,2023-07-18,Sandown,7,Good to Firm,1,9,382,46,32,7,8.3,3,8,0,0,397.32
4242,2023-07-18,Sandown,7,Good to Firm,1,9,386,11,59,7,8.2,4,3,0,1,31.67
4242,2023-07-18,Sandown,7,Good to Firm,1,9,613,21,32,5,9.5,5,9,0,0,1392.64
4242,2023-07-18,Sandown,7,Good to Firm,1,9,791,46,68,4,8.9,6,2,0,1,24.89
4242,2023-07-18,Sandown,7,Good to Firm,1,9,400,28,65,6,8.9,7,4,0,0,43.29
4242,2023-07-18,Sandown,7,Good to Firm,1,9,210,46,34,6,9.3,8,1,1,1,1.1
4242,2023-07-18,Sandown,7,Good to Firm,1,9,535,27,26,5,9.5,9,5,0,0,55.71
4243,2023-07-18,Ascot,16,Firm,5,6,334,58,16,8,8.8,1,3,0,1,3.6
4243,2023-07-18,Ascot,16,Firm,5,6,203,55,4,8,8.9,2,1,1,1,3.1
4243,2023-07-18,Ascot,16,Firm,5,6,693,59,78,4,8.7,3,5,0,0,36.07
4243,2023-07-18,Ascot,16,Firm,5,6,695,9,67,5,9.7,4,2,0,1,3.12
4243,2023-07-18,Ascot,16,Firm,5,6,164,42,67,4,9.7,5,6,0,0,67.4
4243,2023-07-18,Ascot,16,Firm,5,6,615,11,34,6,9.1,6,4,0,0,5.36
4244,2023-07-19,Epsom,6,Firm,2,13,56,43,70,5,9.4,1,2,0,1,4.25
4244,2023-07-19,Epsom,6,Firm,2,13,758,20,80,4,8.7,2,4,0,0,20.58
4244,2023-07-19,Epsom,6,Firm,2,13,499,2,67,5,9.3,3,12,0,0,683.25
4244,2023-07-19,Epsom,6,Firm,2,13,319,35,14,6,9.0,4,11,0,0,397.96
4244,2023-07-19,Epsom,6,Firm,2,13,68,47,78,7,9.4,5,1,1,1,1.97
4244,2023-07-19,Epsom,6,Firm,2,13,376,39,9,4,8.2,6,6,0,0,37.92
4244,2023-07-19,Epsom,6,Firm,2,13,140,30,75,4,8.3,7,10,0,0,196.68
4244,2023-07-19,Epsom,6,Firm,2,13,92,18,67,7,9.3,8,3,0,1,4.33
4244,2023-07-19,Epsom,6,Firm,2,13,518,49,65,6,8.5,9,5,0,0,25.17
4244,2023-07-19,Epsom,6,Firm,2,13,555,33,40,8,8.8,10,9,0,0,59.99
4244,2023-07-19,Epsom,6,Firm,2,13,356,9,43,6,8.2,11,8,0,0,57.76
4244,2023-07-19,Epsom,6,Firm,2,13,568,56,69,5,9.2,12,7,0,0,52.75
4244,2023-07-19,Epsom,6,Firm,2,13,639,5,73,7,10.0,13,13,0,0,2023.93
4245,2023-07-19,Cheltenham,6,Heavy,1,10,426,60,62,8,8.6,1,2,0,1,9.32
4245,2023-07-19,Cheltenham,6,Heavy,1,10,14,4,51,8,9.3,2,9,0,0,401.77
4245,2023-07-19,Cheltenham,6,Heavy,1,10,497,11,32,5,9.3,3,4,0,0,16.09
4245,2023-07-19,Cheltenham,6,Heavy,1,10,73,46,35,5,9.4,4,7,0,0,143.54
4245,2023-07-19,Cheltenham,6,Heavy,1,10,177,21,19,4,9.0,5,10,0,0,507.52
4245,2023-07-19,Cheltenham,6,Heavy,1,10,770,48,41,8,10.0,6,1,1,1,1.23
4245,2023-07-19,Cheltenham,6,Heavy,1,10,374,19,44,8,9.0,7,5,0,0,22.4
4245,2023-07-19,Cheltenham,6,Heavy,1,10,26,42,17,7,8.0,8,3,0,1,11.41
4245,2023-07-19,Cheltenham,6,Heavy,1,10,113,9,30,8,9.6,9,6,0,0,52.8
4245,2023-07-19,Cheltenham,6,Heavy,1,10,612,59,74,4,8.5,10,8,0,0,317.53
4246,2023-07-19,Ascot,12,Firm,2,6,739,49,29,8,8.2,1,3,0,1,7.22
4246,2023-07-19,Ascot,12,Firm,2,6,607,13,72,8,8.9,2,1,1,1,1.36
4246,2023-07-19,Ascot,12,Firm,2,6,37,50,11,8,8.1,3,2,0,1,5.16
4246,2023-07-19,Ascot,12,Firm,2,6,554,12,27,7,9.3,4,4,0,0,23.09
4246,2023-07-19,Ascot,12,Firm,2,6,323,39,3,4,9.7,5,5,0,0,34.26
4246,2023-07-19,Ascot,12,Firm,2,6,287,47,45,7,9.6,6,6,0,0,94.53
4247,2023-07-19,Cheltenham,16,Firm,2,14,611,7,42,5,8.8,1,6,0,0,25.27
4247,2023-07-19,Cheltenham,16,Firm,2,14,91,23,43,6,9.0,2,9,0,0,117.36
4247,2023-07-19,Cheltenham,16,Firm,2,14,697,17,51,5,9.6,3,3,0,1,6.72
4247,2023-07-19,Cheltenham,16,Firm,2,14,33,10,17,5,8.3,4,12,0,0,182.69
4247,2023-07-19,Cheltenham,16,Firm,2,14,574,56,54,7,8.7,5,7,0,0,31.45
4247,2023-07-19,Cheltenham,16,Firm,2,14,618,60,10,4,9.1,6,4,0,0,17.29
4247,2023-07-19,Cheltenham,16,Firm,2,14,617,30,11,6,8.5,7,10,0,0,140.58
4247,2023-07-19,Cheltenham,16,Firm,2,14,778,45,22,4,8.7,8,11,0,0,142.38
4247,2023-07-19,Cheltenham,16,Firm,2,14,734,20,63,5,8.3,9,5,0,0,20.34
4247,2023-07-19,Cheltenham,16,Firm,2,14,290,54,8,5,8.1,10,13,0,0,584.24
4247,2023-07-19,Cheltenham,16,Firm,2,14,194,42,14,8,8.1,11,14,0,0,1424.37
4247,2023-07-19,Cheltenham,16,Firm,2,14,441,60,28,5,9.8,12,2,0,1,5.88
4247,2023-07-19,Cheltenham,16,Firm,2,14,504,44,18,5,9.7,13,8,0,0,100.57
4247,2023-07-19,Cheltenham,16,Firm,2,14,451,58,76,5,9.1,14,1,1,1,1.63
4248,2023-07-20,Cheltenham,7,Good to Soft,4,8,269,32,48,5,9.2,1,3,0,1,6.16
4248,2023-07-20,Cheltenham,7,Good to Soft,4,8,434,30,8,5,8.4,2,4,0,0,6.53
4248,2023-07-20,Cheltenham,7,Good to Soft,4,8,120,5,1,5,9.2,3,5,0,0,19.93
4248,2023-07-20,Cheltenham,7,Good to Soft,4,8,683,54,74,7,9.7,4,2,0,1,4.18
4248,2023-07-20,Cheltenham,7,Good to Soft,4,8,602,27,39,7,8.4,5,6,0,0,99.44
4248,2023-07-20,Cheltenham,7,Good to Soft,4,8,651,25,65,7,8.5,6,1,1,1,1.91
4248,2023-07-20,Cheltenham,7,Good to Soft,4,8,91,10,43,6,8.8,7,8,0,0,212.31
4248,2023-07-20,Cheltenham,7,Good to Soft,4,8,514,39,59,7,9.4,8,7,0,0,149.52
4249,2023-07-20,Ascot,8,Firm,3,6,19,19,68,7,8.5,1,4,0,0,7.25
4249,2023-07-20,Ascot,8,Firm,3,6,654,19,32,6,9.1,2,3,0,1,7.04
4249,2023-07-20,Ascot,8,Firm,3,6,1,21,17,8,9.9,3,5,0,0,21.65
4249,2023-07-20,Ascot,8,Firm,3,6,460,35,59,6,9.8,4,6,0,0,199.38
4249,2023-07-20,Ascot,8,Firm,3,6,462,19,43,4,8.3,5,2,0,1,5.21
4249,2023-07-20,Ascot,8,Firm,3,6,727,20,79,8,9.2,6,1,1,1,1.6
4250,2023-07-20,York,20,Soft,5,14,310,51,44,7,9.6,1,13,0,0,878.37
4250,2023-07-20,York,20,Soft,5,14,227,41,28,7,9.9,2,2,0,1,5.11
4250,2023-07-20,York,20,Soft,5,14,787,15,59,6,9.5,3,10,0,0,128.79
4250,2023-07-20,York,20,Soft,5,14,186,4,62,6,8.7,4,1,1,1,2.01
4250,2023-07-20,York,20,Soft,5,14,215,39,57,7,9.5,5,11,0,0,147.22
4250,2023-07-20,York,20,Soft,5,14,732,56,29,7,8.9,6,7,0,0,55.92
4250,2023-07-20,York,20,Soft,5,14,263,42,73,6,8.2,7,14,0,0,25860.92
4250,2023-07-20,York,20,Soft,5,14,120,28,1,5,10.0,8,4,0,0,11.15
4250,2023-07-20,York,20,Soft,5,14,555,33,40,8,9.7,9,6,0,0,16.76
4250,2023-07-20,York,20,Soft,5,14,753,29,76,8,8.5,10,12,0,0,177.99
4250,2023-07-20,York,20,Soft,5,14,512,12,20,4,9.1,11,3,0,1,6.2
4250,2023-07-20,York,20,Soft,5,14,755,53,3,7,9.2,12,9,0,0,126.82
4250,2023-07-20,York,20,Soft,5,14,578,40,40,5,9.0,13,5,0,0,11.68
4250,2023-07-20,York,20,Soft,5,14,135,58,34,6,9.5,14,8,0,0,79.91
4251,2023-07-20,Goodwood,6,Good,1,6,38,35,54,5,8.6,1,5,0,0,53.12
4251,2023-07-20,Goodwood,6,Good,1,6,347,53,25,4,8.9,2,4,0,0,27.03
4251,2023-07-20,Goodwood,6,Good,1,6,751,20,49,5,9.4,3,3,0,1,16.51
4251,2023-07-20,Goodwood,6,Good,1,6,360,29,73,5,8.6,4,6,0,0,424.84
4251,2023-07-20,Goodwood,6,Good,1,6,652,20,67,6,9.2,5,1,1,1,1.12
4251,2023-07-20,Goodwood,6,Good,1,6,403,1,52,8,9.0,6,2,0,1,7.42
4252,2023-07-20,Epsom,7,Good to Soft,1,14,103,1,35,6,9.2,1,11,0,0,69.51
4252,2023-07-20,Epsom,7,Good to Soft,1,14,495,57,34,4,8.1,2,2,0,1,4.42
4252,2023-07-20,Epsom,7,Good to Soft,1,14,642,19,6,6,8.9,3,4,0,0,7.73
4252,2023-07-20,Epsom,7,Good to Soft,1,14,606,16,21,7,8.3,4,3,0,1,4.72
4252,2023-07-20,Epsom,7,Good to Soft,1,14,178,50,53,4,9.9,5,6,0,0,11.66
4252,2023-07-20,Epsom,7,Good to Soft,1,14,68,47,78,7,9.7,6,9,0,0,55.91
4252,2023-07-20,Epsom,7,Good to Soft,1,14,754,14,71,6,9.4,7,5,0,0,10.27
4252,2023-07-20,Epsom,7,Good to Soft,1,14,337,26,76,8,8.8,8,13,0,0,94.14
4252,2023-07-20,Epsom,7,Good to Soft,1,14,748,26,41,4,9.4,9,8,0,0,25.36
4252,2023-07-20,Epsom,7,Good to Soft,1,14,682,26,43,4,9.5,10,14,0,0,360.84
4252,2023-07-20,Epsom,7,Good to Soft,1,14,531,21,60,7,9.0,11,1,1,1,4.38
4252,2023-07-20,Epsom,7,Good to Soft,1,14,378,15,56,5,9.5,12,10,0,0,67.59
4252,2023-07-20,Epsom,7,Good to Soft,1,14,41,21,12,7,8.1,13,7,0,0,16.76
4252,2023-07-20,Epsom,7,Good to Soft,1,14,450,58,62,5,9.3,14,12,0,0,86.33
4253,2023-07-21,York,5,Good to Firm,2,8,585,2,68,6,8.6,1,8,0,0,462.21
4253,2023-07-21,York,5,Good to Firm,2,8,120,28,1,5,8.5,2,1,1,1,1.1
4253,2023-07-21,York,5,Good to Firm,2,8,194,42,14,8,8.1,3,5,0,0,42.9
4253,2023-07-21,York,5,Good to Firm,2,8,325,26,12,5,10.0,4,4,0,0,34.82
4253,2023-07-21,York,5,Good to Firm,2,8,512,20,20,4,9.8,5,2,0,1,11.57
4253,2023-07-21,York,5,Good to Firm,2,8,40,20,47,7,8.8,6,6,0,0,46.65
4253,2023-07-21,York,5,Good to Firm,2,8,469,28,65,6,9.9,7,3,0,1,18.53
4253,2023-07-21,York,5,Good to Firm,2,8,64,39,75,5,8.1,8,7,0,0,305.46
4254,2023-07-21,Newmarket,14,Heavy,3,13,306,50,49,6,9.4,1,5,0,0,18.12
4254,2023-07-21,Newmarket,14,Heavy,3,13,626,24,63,5,8.5,2,8,0,0,91.67
4254,2023-07-21,Newmarket,14,Heavy,3,13,105,56,30,7,8.6,3,4,0,0,17.63
4254,2023-07-21,Newmarket,14,Heavy,3,13,97,13,21,8,8.4,4,1,1,1,1.55
4254,2023-07-21,Newmarket,14,Heavy,3,13,785,40,48,6,9.4,5,6,0,0,41.8
4254,2023-07-21,Newmarket,14,Heavy,3,13,10,21,51,7,9.3,6,3,0,1,9.55
4254,2023-07-21,Newmarket,14,Heavy,3,13,16,49,21,6,8.7,7,10,0,0,148.81
4254,2023-07-21,Newmarket,14,Heavy,3,13,171,48,65,6,9.4,8,11,0,0,196.17
4254,2023-07-21,Newmarket,14,Heavy,3,13,648,39,47,5,9.3,9,13,0,0,2006.51
4254,2023-07-21,Newmarket,14,Heavy,3,13,140,43,75,4,9.9,10,9,0,0,125.32
4254,2023-07-21,Newmarket,14,Heavy,3,13,52,19,19,5,9.8,11,7,0,0,49.52
4254,2023-07-21,Newmarket,14,Heavy,3,13,610,52,31,8,8.1,12,2,0,1,4.75
4254,2023-07-21,Newmarket,14,Heavy,3,13,758,38,80,4,8.9,13,12,0,0,572.55
4255,2023-07-21,Sandown,12,Soft,2,8,588,45,36,7,9.8,1,1,1,1,2.08
4255,2023-07-21,Sandown,12,Soft,2,8,23,9,13,5,9.6,2,8,0,0,56.2
4255,2023-07-21,Sandown,12,Soft,2,8,242,47,76,7,9.7,3,2,0,1,3.27
4255,2023-07-21,Sandown,12,Soft,2,8,663,59,34,6,9.4,4,6,0,0,17.67
4255,2023-07-21,Sandown,12,Soft,2,8,92,47,67,7,9.2,5,5,0,0,11.97
4255,2023-07-21,Sandown,12,Soft,2,8,65,7,64,8,8.2,6,7,0,0,42.14
4255,2023-07-21,Sandown,12,Soft,2,8,711,17,78,8,8.8,7,4,0,0,11.03
4255,2023-07-21,Sandown,12,Soft,2,8,135,58,34,6,9.9,8,3,0,1,10.94
4256,2023-07-21,York,14,Good to Firm,1,8,677,11,64,8,9.0,1,6,0,0,23.13
4256,2023-07-21,York,14,Good to Firm,1,8,172,29,17,5,9.6,2,4,0,0,7.56
4256,2023-07-21,York,14,Good to Firm,1,8,229,60,65,6,8.1,3,1,1,1,2.13
4256,2023-07-21,York,14,Good to Firm,1,8,236,3,15,5,8.3,4,3,0,1,5.66
4256,2023-07-21,York,14,Good to Firm,1,8,469,45,65,6,9.5,5,8,0,0,54.25
4256,2023-07-21,York,14,Good to Firm,1,8,411,20,5,8,9.8,6,5,0,0,12.87
4256,2023-07-21,York,14,Good to Firm,1,8,158,28,66,4,8.2,7,7,0,0,29.4
4256,2023-07-21,York,14,Good to Firm,1,8,325,26,12,5,8.6,8,2,0,1,5.03
4257,2023-07-22,York,5,Good,3,10,552,37,67,7,8.8,1,3,0,1,85.05
4257,2023-07-22,York,5,Good,3,10,417,19,38,7,9.9,2,6,0,0,265.7
4257,2023-07-22,York,5,Good,3,10,489,11,13,8,8.6,3,8,0,0,644.66
4257,2023-07-22,York,5,Good,3,10,517,58,5,5,9.3,4,7,0,0,294.09
4257,2023-07-22,York,5,Good,3,10,23,9,13,5,9.4,5,4,0,0,95.53
4257,2023-07-22,York,5,Good,3,10,215,39,57,7,9.3,6,5,0,0,137.04
4257,2023-07-22,York,5,Good,3,10,199,52,79,6,8.0,7,9,0,0,1194.56
4257,2023-07-22,York,5,Good,3,10,721,59,39,5,9.7,8,2,0,1,42.33
4257,2023-07-22,York,5,Good,3,10,177,21,19,4,8.1,9,10,0,0,16089.07
4257,2023-07-22,York,5,Good,3,10,461,37,17,6,8.2,10,1,1,1,1.1
4258,2023-07-22,York,6,Heavy,4,13,499,2,67,5,8.9,1,10,0,0,843.0
4258,2023-07-22,York,6,Heavy,4,13,438,9,77,8,9.0,2,11,0,0,1865.79
4258,2023-07-22,York,6,Heavy,4,13,637,3,34,5,8.2,3,1,1,1,1.64
4258,2023-07-22,York,6,Heavy,4,13,258,37,11,8,8.9,4,4,0,0,40.44
4258,2023-07-22,York,6,Heavy,4,13,280,9,16,4,8.5,5,8,0,0,95.58
